log_id,machine_id,timestamp,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_minutes,failure_type,machine_failed
LOG_0006551,MCH_L2_05,2023-05-17 11:00:00,302.95,312.29,1311,30.52,218,No Failure,0
LOG_0006552,MCH_L3_04,2023-05-17 11:30:00,300.31,308.35,1631,34.45,20,Heat Dissipation,1
LOG_0006553,MCH_L3_03,2023-05-17 12:00:00,302.74,311.88,1548,41.05,224,No Failure,0
LOG_0006554,MCH_L3_03,2023-05-17 12:30:00,303.88,314.27,1699,44.0,166,No Failure,0
LOG_0006555,MCH_L1_02,2023-05-17 13:00:00,296.35,306.73,1724,38.6,39,No Failure,0
LOG_0006556,MCH_L1_05,2023-05-17 13:30:00,302.26,311.45,1565,45.4,171,No Failure,0
LOG_0006557,MCH_L1_01,2023-05-17 14:00:00,303.31,313.64,1405,33.74,163,No Failure,0
LOG_0006558,MCH_L2_01,2023-05-17 14:30:00,299.06,310.83,1277,36.56,54,No Failure,0
LOG_0006559,MCH_L1_02,2023-05-17 15:00:00,299.26,308.93,1299,45.49,216,No Failure,0
LOG_0006560,MCH_L1_04,2023-05-17 15:30:00,295.22,303.69,1711,37.19,198,No Failure,0
LOG_0006561,MCH_L2_01,2023-05-17 16:00:00,301.95,312.89,1297,29.04,49,No Failure,0
LOG_0006562,MCH_L2_05,2023-05-17 16:30:00,293.66,304.97,1450,58.97,185,No Failure,0
LOG_0006563,MCH_L3_01,2023-05-17 17:00:00,302.42,311.58,1620,47.97,73,No Failure,0
LOG_0006564,MCH_L2_03,2023-05-17 17:30:00,296.46,305.63,1371,41.39,73,No Failure,0
LOG_0006565,MCH_L3_02,2023-05-17 18:00:00,303.48,311.1,1634,47.58,37,No Failure,0
LOG_0006566,MCH_L2_03,2023-05-17 18:30:00,300.99,310.44,1468,43.55,23,No Failure,0
LOG_0006567,MCH_L3_01,2023-05-17 19:00:00,302.52,311.41,1502,26.5,107,No Failure,0
LOG_0006568,MCH_L2_01,2023-05-17 19:30:00,297.97,306.14,1441,41.3,201,No Failure,0
LOG_0006569,MCH_L1_04,2023-05-17 20:00:00,296.67,306.23,1365,33.85,58,No Failure,0
LOG_0006570,MCH_L2_03,2023-05-17 20:30:00,295.59,305.58,1559,40.96,172,No Failure,0
LOG_0006571,MCH_L3_03,2023-05-17 21:00:00,302.73,312.5,1544,43.44,153,No Failure,0
LOG_0006572,MCH_L2_03,2023-05-17 21:30:00,301.66,311.27,1564,48.09,221,No Failure,0
LOG_0006573,MCH_L2_05,2023-05-17 22:00:00,301.75,313.58,1597,31.62,218,No Failure,0
LOG_0006574,MCH_L3_04,2023-05-17 22:30:00,300.73,311.1,1425,31.93,235,No Failure,0
LOG_0006575,MCH_L1_01,2023-05-17 23:00:00,301.36,312.14,1544,35.97,82,No Failure,0
LOG_0006576,MCH_L1_04,2023-05-17 23:30:00,299.27,311.44,1584,52.45,192,No Failure,0
LOG_0006577,MCH_L1_04,2023-05-18 00:00:00,300.93,312.11,1526,36.91,224,No Failure,0
LOG_0006578,MCH_L2_02,2023-05-18 00:30:00,297.86,307.53,1427,44.55,10,No Failure,0
LOG_0006579,MCH_L3_04,2023-05-18 01:00:00,299.14,306.92,1520,39.53,177,No Failure,0
LOG_0006580,MCH_L3_04,2023-05-18 01:30:00,307.61,317.16,1237,36.64,127,No Failure,0
LOG_0006581,MCH_L3_01,2023-05-18 02:00:00,300.1,311.85,1522,41.14,185,No Failure,0
LOG_0006582,MCH_L2_02,2023-05-18 02:30:00,295.07,306.25,1343,46.73,117,Tool Wear,1
LOG_0006583,MCH_L3_03,2023-05-18 03:00:00,298.98,308.54,1479,45.73,161,Heat Dissipation,1
LOG_0006584,MCH_L3_01,2023-05-18 03:30:00,297.36,307.27,1427,29.73,229,No Failure,0
LOG_0006585,MCH_L3_05,2023-05-18 04:00:00,300.4,310.55,1483,42.85,15,No Failure,0
LOG_0006586,MCH_L2_03,2023-05-18 04:30:00,297.78,307.04,1291,53.86,186,Heat Dissipation,1
LOG_0006587,MCH_L3_01,2023-05-18 05:00:00,299.47,308.8,1562,42.59,0,No Failure,0
LOG_0006588,MCH_L1_05,2023-05-18 05:30:00,298.15,307.37,1586,49.61,40,No Failure,0
LOG_0006589,MCH_L2_02,2023-05-18 06:00:00,300.49,311.08,1360,54.79,155,No Failure,0
LOG_0006590,MCH_L2_03,2023-05-18 06:30:00,298.43,307.16,1313,41.39,14,No Failure,0
LOG_0006591,MCH_L3_05,2023-05-18 07:00:00,300.89,312.62,1368,39.47,79,No Failure,0
LOG_0006592,MCH_L2_04,2023-05-18 07:30:00,304.87,314.86,1566,43.65,173,No Failure,0
LOG_0006593,MCH_L1_03,2023-05-18 08:00:00,297.11,305.78,1469,50.94,31,Heat Dissipation,1
LOG_0006594,MCH_L1_03,2023-05-18 08:30:00,301.81,313.04,1452,38.65,38,No Failure,0
LOG_0006595,MCH_L1_04,2023-05-18 09:00:00,293.87,305.67,1459,30.25,192,No Failure,0
LOG_0006596,MCH_L1_05,2023-05-18 09:30:00,299.42,313.19,1396,43.06,239,No Failure,0
LOG_0006597,MCH_L2_05,2023-05-18 10:00:00,300.57,312.21,1517,47.89,72,No Failure,0
LOG_0006598,MCH_L1_01,2023-05-18 10:30:00,298.13,307.08,1659,43.4,92,No Failure,0
LOG_0006599,MCH_L3_05,2023-05-18 11:00:00,295.53,305.78,1370,43.73,88,No Failure,0
LOG_0006600,MCH_L3_05,2023-05-18 11:30:00,299.9,312.93,1552,39.67,202,No Failure,0
LOG_0006601,MCH_L2_02,2023-05-18 12:00:00,303.83,312.9,1470,38.0,233,No Failure,0
LOG_0006602,MCH_L2_04,2023-05-18 12:30:00,299.63,308.11,1469,50.8,138,No Failure,0
LOG_0006603,MCH_L2_03,2023-05-18 13:00:00,301.4,310.93,1642,24.84,197,No Failure,0
LOG_0006604,MCH_L3_05,2023-05-18 13:30:00,302.82,311.6,1596,40.78,33,No Failure,0
LOG_0006605,MCH_L3_05,2023-05-18 14:00:00,306.18,315.45,1478,31.65,49,No Failure,0
LOG_0006606,MCH_L1_05,2023-05-18 14:30:00,297.37,306.58,1588,39.72,171,No Failure,0
LOG_0006607,MCH_L3_04,2023-05-18 15:00:00,297.63,308.49,1271,42.24,13,No Failure,0
LOG_0006608,MCH_L3_04,2023-05-18 15:30:00,299.27,307.71,1213,44.3,71,No Failure,0
LOG_0006609,MCH_L1_04,2023-05-18 16:00:00,301.54,311.7,1393,41.21,152,No Failure,0
LOG_0006610,MCH_L3_02,2023-05-18 16:30:00,294.2,303.28,1356,51.82,195,No Failure,0
LOG_0006611,MCH_L2_02,2023-05-18 17:00:00,301.63,312.29,1448,40.9,177,No Failure,0
LOG_0006612,MCH_L1_05,2023-05-18 17:30:00,300.37,311.16,1614,30.98,94,No Failure,0
LOG_0006613,MCH_L2_02,2023-05-18 18:00:00,298.67,309.74,1452,48.8,84,No Failure,0
LOG_0006614,MCH_L3_02,2023-05-18 18:30:00,301.06,312.13,1590,42.86,236,Tool Wear,1
LOG_0006615,MCH_L1_01,2023-05-18 19:00:00,302.22,311.47,1587,31.84,159,No Failure,0
LOG_0006616,MCH_L1_01,2023-05-18 19:30:00,302.57,312.56,1267,46.21,54,No Failure,0
LOG_0006617,MCH_L2_05,2023-05-18 20:00:00,300.04,311.8,1563,35.25,77,Heat Dissipation,1
LOG_0006618,MCH_L3_04,2023-05-18 20:30:00,300.82,311.35,1619,47.95,219,No Failure,0
LOG_0006619,MCH_L3_03,2023-05-18 21:00:00,300.72,311.78,1628,29.28,152,No Failure,0
LOG_0006620,MCH_L1_03,2023-05-18 21:30:00,303.08,311.62,1468,38.94,219,No Failure,0
LOG_0006621,MCH_L3_04,2023-05-18 22:00:00,300.95,312.09,1490,43.66,206,No Failure,0
LOG_0006622,MCH_L3_01,2023-05-18 22:30:00,301.61,309.35,1498,30.93,179,Heat Dissipation,1
LOG_0006623,MCH_L1_02,2023-05-18 23:00:00,302.23,310.4,1472,44.45,183,No Failure,0
LOG_0006624,MCH_L1_02,2023-05-18 23:30:00,304.9,313.82,1358,48.78,114,No Failure,0
LOG_0006625,MCH_L2_02,2023-05-19 00:00:00,298.54,309.05,1385,38.27,123,Heat Dissipation,1
LOG_0006626,MCH_L3_02,2023-05-19 00:30:00,304.06,314.78,1556,43.34,237,No Failure,0
LOG_0006627,MCH_L2_05,2023-05-19 01:00:00,306.18,315.2,1466,33.24,107,No Failure,0
LOG_0006628,MCH_L1_02,2023-05-19 01:30:00,298.69,306.38,1496,64.32,149,No Failure,0
LOG_0006629,MCH_L3_01,2023-05-19 02:00:00,299.46,310.6,1615,40.05,46,No Failure,0
LOG_0006630,MCH_L1_04,2023-05-19 02:30:00,298.93,309.64,1493,42.82,197,No Failure,0
LOG_0006631,MCH_L1_02,2023-05-19 03:00:00,301.64,312.15,1347,37.72,50,No Failure,0
LOG_0006632,MCH_L2_01,2023-05-19 03:30:00,295.35,307.66,1749,34.38,193,No Failure,0
LOG_0006633,MCH_L2_03,2023-05-19 04:00:00,298.75,308.93,1448,48.2,69,No Failure,0
LOG_0006634,MCH_L2_05,2023-05-19 04:30:00,299.32,308.13,1441,19.54,118,No Failure,0
LOG_0006635,MCH_L1_04,2023-05-19 05:00:00,299.1,310.69,1518,24.5,86,No Failure,0
LOG_0006636,MCH_L3_05,2023-05-19 05:30:00,299.07,308.58,1467,42.72,217,No Failure,0
LOG_0006637,MCH_L1_05,2023-05-19 06:00:00,298.78,308.65,1476,36.87,74,No Failure,0
LOG_0006638,MCH_L1_04,2023-05-19 06:30:00,301.94,311.3,1416,47.19,192,No Failure,0
LOG_0006639,MCH_L1_03,2023-05-19 07:00:00,301.35,310.35,1600,35.6,219,No Failure,0
LOG_0006640,MCH_L1_05,2023-05-19 07:30:00,304.26,313.75,1618,25.79,21,No Failure,0
LOG_0006641,MCH_L3_04,2023-05-19 08:00:00,301.95,313.77,1702,39.44,168,No Failure,0
LOG_0006642,MCH_L2_04,2023-05-19 08:30:00,297.26,305.98,1720,37.72,76,No Failure,0
LOG_0006643,MCH_L2_03,2023-05-19 09:00:00,299.57,310.85,1247,30.8,232,No Failure,0
LOG_0006644,MCH_L2_03,2023-05-19 09:30:00,299.31,307.09,1557,46.68,174,No Failure,0
LOG_0006645,MCH_L2_03,2023-05-19 10:00:00,300.64,312.56,1342,43.03,187,No Failure,0
LOG_0006646,MCH_L3_02,2023-05-19 10:30:00,302.73,314.78,1639,31.62,113,No Failure,0
LOG_0006647,MCH_L2_03,2023-05-19 11:00:00,300.46,309.23,1523,26.97,227,No Failure,0
LOG_0006648,MCH_L2_02,2023-05-19 11:30:00,300.47,310.56,1397,43.02,149,No Failure,0
LOG_0006649,MCH_L2_03,2023-05-19 12:00:00,300.03,310.8,1348,31.87,131,No Failure,0
LOG_0006650,MCH_L3_01,2023-05-19 12:30:00,302.03,311.31,1406,31.85,43,No Failure,0
LOG_0006651,MCH_L3_04,2023-05-19 13:00:00,298.58,310.84,1388,39.07,40,No Failure,0
LOG_0006652,MCH_L2_03,2023-05-19 13:30:00,296.36,306.39,1644,40.4,209,No Failure,0
LOG_0006653,MCH_L3_03,2023-05-19 14:00:00,301.61,310.99,1493,44.28,165,No Failure,0
LOG_0006654,MCH_L3_04,2023-05-19 14:30:00,300.94,311.03,1365,48.98,144,No Failure,0
LOG_0006655,MCH_L2_03,2023-05-19 15:00:00,303.31,312.43,1535,36.06,216,No Failure,0
LOG_0006656,MCH_L3_02,2023-05-19 15:30:00,293.93,303.96,1533,44.99,16,No Failure,0
LOG_0006657,MCH_L2_05,2023-05-19 16:00:00,299.75,309.21,1469,38.52,220,No Failure,0
LOG_0006658,MCH_L2_02,2023-05-19 16:30:00,300.27,309.34,1635,50.0,172,No Failure,0
LOG_0006659,MCH_L3_02,2023-05-19 17:00:00,296.22,307.18,1556,32.79,235,No Failure,0
LOG_0006660,MCH_L1_01,2023-05-19 17:30:00,299.78,307.75,1546,44.46,45,No Failure,0
LOG_0006661,MCH_L1_04,2023-05-19 18:00:00,302.97,315.09,1266,32.97,135,No Failure,0
LOG_0006662,MCH_L3_03,2023-05-19 18:30:00,305.22,315.5,1447,32.29,220,No Failure,0
LOG_0006663,MCH_L3_03,2023-05-19 19:00:00,302.46,314.68,1568,36.12,142,No Failure,0
LOG_0006664,MCH_L1_04,2023-05-19 19:30:00,299.19,310.34,1534,22.13,232,No Failure,0
LOG_0006665,MCH_L1_05,2023-05-19 20:00:00,303.15,311.54,1499,48.39,160,No Failure,0
LOG_0006666,MCH_L2_05,2023-05-19 20:30:00,302.28,312.36,1572,32.58,176,No Failure,0
LOG_0006667,MCH_L2_01,2023-05-19 21:00:00,298.79,306.64,1544,36.08,9,No Failure,0
LOG_0006668,MCH_L1_04,2023-05-19 21:30:00,298.55,307.47,1586,31.78,189,No Failure,0
LOG_0006669,MCH_L3_05,2023-05-19 22:00:00,299.58,309.42,1537,48.07,182,No Failure,0
LOG_0006670,MCH_L1_02,2023-05-19 22:30:00,297.37,306.52,1581,42.27,57,No Failure,0
LOG_0006671,MCH_L2_01,2023-05-19 23:00:00,299.22,308.65,1575,44.68,100,No Failure,0
LOG_0006672,MCH_L3_05,2023-05-19 23:30:00,301.22,310.42,1489,41.44,190,No Failure,0
LOG_0006673,MCH_L2_03,2023-05-20 00:00:00,302.6,315.27,1496,41.43,138,No Failure,0
LOG_0006674,MCH_L3_05,2023-05-20 00:30:00,299.05,309.19,1509,42.82,34,No Failure,0
LOG_0006675,MCH_L2_03,2023-05-20 01:00:00,303.47,314.22,1350,48.07,225,No Failure,0
LOG_0006676,MCH_L2_02,2023-05-20 01:30:00,301.63,311.57,1314,30.25,95,No Failure,0
LOG_0006677,MCH_L2_01,2023-05-20 02:00:00,301.74,312.14,1560,35.15,85,No Failure,0
LOG_0006678,MCH_L1_02,2023-05-20 02:30:00,297.7,305.23,1566,31.06,131,No Failure,0
LOG_0006679,MCH_L3_05,2023-05-20 03:00:00,304.52,316.52,1496,45.1,116,No Failure,0
LOG_0006680,MCH_L2_02,2023-05-20 03:30:00,301.38,310.51,1542,43.75,65,No Failure,0
LOG_0006681,MCH_L3_01,2023-05-20 04:00:00,299.17,310.54,1578,46.1,160,No Failure,0
LOG_0006682,MCH_L3_02,2023-05-20 04:30:00,298.73,310.15,1552,18.32,72,No Failure,0
LOG_0006683,MCH_L3_04,2023-05-20 05:00:00,299.22,307.06,1567,36.32,162,No Failure,0
LOG_0006684,MCH_L3_04,2023-05-20 05:30:00,297.45,307.52,1344,19.77,37,No Failure,0
LOG_0006685,MCH_L1_05,2023-05-20 06:00:00,302.47,312.96,1697,56.59,222,No Failure,0
LOG_0006686,MCH_L2_01,2023-05-20 06:30:00,297.71,307.84,1538,41.08,205,No Failure,0
LOG_0006687,MCH_L2_05,2023-05-20 07:00:00,300.72,310.72,1612,33.05,184,No Failure,0
LOG_0006688,MCH_L2_03,2023-05-20 07:30:00,298.88,308.36,1570,38.96,94,No Failure,0
LOG_0006689,MCH_L3_04,2023-05-20 08:00:00,301.68,310.82,1376,39.85,32,Heat Dissipation,1
LOG_0006690,MCH_L2_03,2023-05-20 08:30:00,302.02,313.29,1417,56.8,171,No Failure,0
LOG_0006691,MCH_L1_03,2023-05-20 09:00:00,298.39,308.87,1437,38.36,52,No Failure,0
LOG_0006692,MCH_L3_02,2023-05-20 09:30:00,299.92,310.14,1637,41.58,207,Heat Dissipation,1
LOG_0006693,MCH_L3_02,2023-05-20 10:00:00,296.39,304.47,1384,34.96,147,No Failure,0
LOG_0006694,MCH_L3_04,2023-05-20 10:30:00,304.25,313.94,1349,57.93,62,No Failure,0
LOG_0006695,MCH_L2_02,2023-05-20 11:00:00,302.67,312.6,1551,53.37,178,No Failure,0
LOG_0006696,MCH_L1_01,2023-05-20 11:30:00,296.51,307.52,1710,23.37,113,No Failure,0
LOG_0006697,MCH_L1_01,2023-05-20 12:00:00,297.83,305.74,1399,47.26,141,No Failure,0
LOG_0006698,MCH_L2_02,2023-05-20 12:30:00,299.66,308.35,1672,43.81,34,No Failure,0
LOG_0006699,MCH_L3_05,2023-05-20 13:00:00,300.1,312.26,1589,33.41,109,No Failure,0
LOG_0006700,MCH_L3_05,2023-05-20 13:30:00,298.28,307.32,1449,31.56,44,No Failure,0
LOG_0006701,MCH_L2_05,2023-05-20 14:00:00,297.14,304.92,1341,22.74,160,No Failure,0
LOG_0006702,MCH_L2_04,2023-05-20 14:30:00,300.99,310.15,1459,45.46,60,No Failure,0
LOG_0006703,MCH_L2_02,2023-05-20 15:00:00,304.35,313.4,1405,28.44,92,No Failure,0
LOG_0006704,MCH_L2_05,2023-05-20 15:30:00,300.14,310.92,1644,42.63,71,No Failure,0
LOG_0006705,MCH_L1_05,2023-05-20 16:00:00,299.27,310.04,1495,30.75,180,No Failure,0
LOG_0006706,MCH_L2_03,2023-05-20 16:30:00,299.01,307.85,1557,29.84,225,No Failure,0
LOG_0006707,MCH_L1_02,2023-05-20 17:00:00,297.26,306.81,1558,40.43,114,No Failure,0
LOG_0006708,MCH_L2_04,2023-05-20 17:30:00,298.32,308.96,1423,50.63,238,No Failure,0
LOG_0006709,MCH_L2_01,2023-05-20 18:00:00,302.84,313.52,1508,33.48,205,No Failure,0
LOG_0006710,MCH_L3_03,2023-05-20 18:30:00,294.82,303.58,1620,39.5,77,No Failure,0
LOG_0006711,MCH_L2_04,2023-05-20 19:00:00,300.18,309.07,1490,40.87,49,No Failure,0
LOG_0006712,MCH_L1_02,2023-05-20 19:30:00,300.07,312.61,1468,39.33,142,No Failure,0
LOG_0006713,MCH_L1_03,2023-05-20 20:00:00,300.3,309.99,1582,42.63,41,No Failure,0
LOG_0006714,MCH_L3_02,2023-05-20 20:30:00,301.82,313.61,1343,40.14,113,No Failure,0
LOG_0006715,MCH_L2_03,2023-05-20 21:00:00,300.15,310.42,1235,25.2,19,No Failure,0
LOG_0006716,MCH_L1_01,2023-05-20 21:30:00,298.87,310.18,1534,51.09,91,No Failure,0
LOG_0006717,MCH_L3_05,2023-05-20 22:00:00,298.36,309.11,1622,43.36,67,No Failure,0
LOG_0006718,MCH_L2_05,2023-05-20 22:30:00,303.25,313.46,1716,38.19,134,No Failure,0
LOG_0006719,MCH_L3_05,2023-05-20 23:00:00,302.6,312.79,1523,31.5,65,No Failure,0
LOG_0006720,MCH_L3_05,2023-05-20 23:30:00,307.19,315.7,1598,36.9,72,No Failure,0
LOG_0006721,MCH_L3_05,2023-05-21 00:00:00,299.3,309.1,1658,47.43,150,No Failure,0
LOG_0006722,MCH_L2_02,2023-05-21 00:30:00,298.4,307.77,1503,28.69,35,No Failure,0
LOG_0006723,MCH_L2_02,2023-05-21 01:00:00,301.13,310.74,1423,32.87,139,No Failure,0
LOG_0006724,MCH_L3_03,2023-05-21 01:30:00,301.07,310.63,1410,39.27,150,No Failure,0
LOG_0006725,MCH_L1_01,2023-05-21 02:00:00,301.59,311.78,1464,26.34,222,Overstrain,1
LOG_0006726,MCH_L2_04,2023-05-21 02:30:00,302.12,312.89,1673,31.75,233,No Failure,0
LOG_0006727,MCH_L2_03,2023-05-21 03:00:00,301.57,311.4,1611,37.66,138,No Failure,0
LOG_0006728,MCH_L1_04,2023-05-21 03:30:00,302.69,313.84,1473,19.16,128,No Failure,0
LOG_0006729,MCH_L2_05,2023-05-21 04:00:00,303.02,312.52,1649,37.96,204,No Failure,0
LOG_0006730,MCH_L3_01,2023-05-21 04:30:00,303.06,313.16,1554,28.82,38,No Failure,0
LOG_0006731,MCH_L1_05,2023-05-21 05:00:00,294.35,307.38,1473,50.06,92,No Failure,0
LOG_0006732,MCH_L1_02,2023-05-21 05:30:00,300.58,309.14,1521,35.29,69,No Failure,0
LOG_0006733,MCH_L3_03,2023-05-21 06:00:00,297.69,307.18,1548,46.28,158,Tool Wear,1
LOG_0006734,MCH_L2_04,2023-05-21 06:30:00,302.64,310.46,1516,43.28,136,No Failure,0
LOG_0006735,MCH_L3_05,2023-05-21 07:00:00,294.29,304.56,1708,33.29,183,No Failure,0
LOG_0006736,MCH_L3_02,2023-05-21 07:30:00,303.67,313.69,1482,42.99,17,No Failure,0
LOG_0006737,MCH_L3_02,2023-05-21 08:00:00,297.84,307.99,1334,54.45,126,No Failure,0
LOG_0006738,MCH_L2_01,2023-05-21 08:30:00,297.27,306.18,1537,40.42,58,No Failure,0
LOG_0006739,MCH_L1_03,2023-05-21 09:00:00,300.89,309.98,1465,36.98,66,No Failure,0
LOG_0006740,MCH_L3_02,2023-05-21 09:30:00,299.07,309.13,1338,43.24,223,No Failure,0
LOG_0006741,MCH_L2_02,2023-05-21 10:00:00,304.45,312.77,1579,44.12,108,No Failure,0
LOG_0006742,MCH_L2_04,2023-05-21 10:30:00,303.41,314.47,1067,36.86,130,No Failure,0
LOG_0006743,MCH_L1_03,2023-05-21 11:00:00,298.72,307.05,1534,15.31,236,No Failure,0
LOG_0006744,MCH_L1_02,2023-05-21 11:30:00,302.61,312.43,1215,32.43,29,No Failure,0
LOG_0006745,MCH_L2_02,2023-05-21 12:00:00,298.64,308.12,1500,28.91,191,No Failure,0
LOG_0006746,MCH_L2_02,2023-05-21 12:30:00,298.62,308.02,1566,39.8,197,No Failure,0
LOG_0006747,MCH_L1_04,2023-05-21 13:00:00,301.79,309.86,1587,50.0,90,No Failure,0
LOG_0006748,MCH_L3_01,2023-05-21 13:30:00,303.64,313.59,1597,44.14,1,No Failure,0
LOG_0006749,MCH_L2_04,2023-05-21 14:00:00,298.9,307.45,1373,35.77,19,No Failure,0
LOG_0006750,MCH_L3_04,2023-05-21 14:30:00,299.09,309.26,1522,42.23,208,No Failure,0
LOG_0006751,MCH_L2_03,2023-05-21 15:00:00,300.75,309.84,1415,39.83,96,No Failure,0
LOG_0006752,MCH_L3_03,2023-05-21 15:30:00,297.77,307.71,1408,44.42,208,No Failure,0
LOG_0006753,MCH_L3_03,2023-05-21 16:00:00,303.91,311.74,1486,44.9,228,No Failure,0
LOG_0006754,MCH_L1_01,2023-05-21 16:30:00,297.74,308.83,1449,51.07,28,No Failure,0
LOG_0006755,MCH_L1_01,2023-05-21 17:00:00,298.42,309.74,1375,38.82,8,No Failure,0
LOG_0006756,MCH_L1_05,2023-05-21 17:30:00,304.42,313.76,1538,24.72,3,No Failure,0
LOG_0006757,MCH_L2_01,2023-05-21 18:00:00,300.54,313.9,1565,28.74,237,No Failure,0
LOG_0006758,MCH_L1_03,2023-05-21 18:30:00,304.86,315.77,1396,40.15,39,No Failure,0
LOG_0006759,MCH_L3_03,2023-05-21 19:00:00,299.45,309.14,1477,37.71,182,No Failure,0
LOG_0006760,MCH_L2_04,2023-05-21 19:30:00,306.3,315.71,1479,46.14,140,No Failure,0
LOG_0006761,MCH_L3_02,2023-05-21 20:00:00,301.54,310.6,1481,48.82,133,No Failure,0
LOG_0006762,MCH_L2_05,2023-05-21 20:30:00,298.12,307.41,1493,40.31,237,No Failure,0
LOG_0006763,MCH_L3_04,2023-05-21 21:00:00,298.08,307.95,1534,29.38,72,Power Failure,1
LOG_0006764,MCH_L3_05,2023-05-21 21:30:00,296.36,306.31,1640,44.78,25,No Failure,0
LOG_0006765,MCH_L2_01,2023-05-21 22:00:00,296.63,304.95,1515,42.37,102,No Failure,0
LOG_0006766,MCH_L1_04,2023-05-21 22:30:00,298.35,309.98,1438,45.4,40,No Failure,0
LOG_0006767,MCH_L3_02,2023-05-21 23:00:00,297.52,308.46,1498,33.84,238,No Failure,0
LOG_0006768,MCH_L2_02,2023-05-21 23:30:00,293.56,305.78,1372,65.34,41,No Failure,0
LOG_0006769,MCH_L2_03,2023-05-22 00:00:00,302.1,312.54,1392,25.16,127,No Failure,0
LOG_0006770,MCH_L2_04,2023-05-22 00:30:00,301.94,313.2,1551,40.79,205,No Failure,0
LOG_0006771,MCH_L3_03,2023-05-22 01:00:00,300.77,309.27,1124,46.07,239,No Failure,0
LOG_0006772,MCH_L3_01,2023-05-22 01:30:00,297.16,307.88,1473,47.03,60,No Failure,0
LOG_0006773,MCH_L2_01,2023-05-22 02:00:00,304.12,311.97,1611,40.08,61,No Failure,0
LOG_0006774,MCH_L3_05,2023-05-22 02:30:00,299.55,308.38,1548,45.28,225,No Failure,0
LOG_0006775,MCH_L2_01,2023-05-22 03:00:00,297.92,310.93,1603,47.69,195,No Failure,0
LOG_0006776,MCH_L2_03,2023-05-22 03:30:00,300.58,310.16,1540,40.92,20,Power Failure,1
LOG_0006777,MCH_L3_02,2023-05-22 04:00:00,300.44,310.42,1739,41.94,158,No Failure,0
LOG_0006778,MCH_L1_05,2023-05-22 04:30:00,293.74,304.58,1352,45.45,238,No Failure,0
LOG_0006779,MCH_L3_04,2023-05-22 05:00:00,299.92,309.87,1513,40.18,42,No Failure,0
LOG_0006780,MCH_L1_03,2023-05-22 05:30:00,300.3,309.07,1587,51.34,148,No Failure,0
LOG_0006781,MCH_L3_02,2023-05-22 06:00:00,299.05,307.85,1449,48.48,106,No Failure,0
LOG_0006782,MCH_L1_03,2023-05-22 06:30:00,296.7,307.66,1641,37.4,156,No Failure,0
LOG_0006783,MCH_L3_03,2023-05-22 07:00:00,296.77,307.13,1572,33.89,182,No Failure,0
LOG_0006784,MCH_L2_01,2023-05-22 07:30:00,301.29,312.29,1320,46.57,57,No Failure,0
LOG_0006785,MCH_L1_02,2023-05-22 08:00:00,301.9,312.6,1543,40.73,151,No Failure,0
LOG_0006786,MCH_L2_01,2023-05-22 08:30:00,298.88,308.95,1572,34.96,44,No Failure,0
LOG_0006787,MCH_L3_03,2023-05-22 09:00:00,300.96,310.98,1695,35.92,79,No Failure,0
LOG_0006788,MCH_L2_01,2023-05-22 09:30:00,298.86,308.98,1478,45.51,136,No Failure,0
LOG_0006789,MCH_L2_03,2023-05-22 10:00:00,297.87,307.43,1567,36.05,212,No Failure,0
LOG_0006790,MCH_L2_02,2023-05-22 10:30:00,300.54,310.12,1530,52.29,193,No Failure,0
LOG_0006791,MCH_L2_03,2023-05-22 11:00:00,297.13,307.73,1432,31.52,129,No Failure,0
LOG_0006792,MCH_L3_04,2023-05-22 11:30:00,304.73,316.46,1458,35.74,164,No Failure,0
LOG_0006793,MCH_L2_04,2023-05-22 12:00:00,296.41,304.4,1236,32.09,126,No Failure,0
LOG_0006794,MCH_L2_01,2023-05-22 12:30:00,300.71,313.57,1443,29.64,164,No Failure,0
LOG_0006795,MCH_L3_04,2023-05-22 13:00:00,300.38,311.21,1688,33.23,196,No Failure,0
LOG_0006796,MCH_L1_03,2023-05-22 13:30:00,300.15,310.67,1479,35.68,45,No Failure,0
LOG_0006797,MCH_L2_05,2023-05-22 14:00:00,303.71,312.5,1601,36.43,5,No Failure,0
LOG_0006798,MCH_L1_03,2023-05-22 14:30:00,293.28,302.43,1527,21.6,47,No Failure,0
LOG_0006799,MCH_L3_01,2023-05-22 15:00:00,301.03,311.76,1550,29.86,126,No Failure,0
LOG_0006800,MCH_L3_02,2023-05-22 15:30:00,299.32,309.62,1739,41.53,111,No Failure,0
LOG_0006801,MCH_L1_01,2023-05-22 16:00:00,301.46,309.91,1450,34.03,135,No Failure,0
LOG_0006802,MCH_L3_01,2023-05-22 16:30:00,300.14,309.11,1450,48.85,31,No Failure,0
LOG_0006803,MCH_L3_05,2023-05-22 17:00:00,299.81,308.92,1630,37.95,100,Power Failure,1
LOG_0006804,MCH_L3_03,2023-05-22 17:30:00,296.98,305.99,1490,45.04,76,No Failure,0
LOG_0006805,MCH_L3_05,2023-05-22 18:00:00,298.32,308.65,1467,36.84,194,Power Failure,1
LOG_0006806,MCH_L1_05,2023-05-22 18:30:00,307.83,316.6,1614,47.78,200,No Failure,0
LOG_0006807,MCH_L3_04,2023-05-22 19:00:00,301.48,312.41,1531,20.16,67,Overstrain,1
